book_name,book_writer,book_date,book_price,book_cover,book_page,book_size,book_weight,book_category,book_publisher,sales_point
개가 말하는 친구 사용법,기타야마 요코,2018-06-10,"10,800",양장본,92,148*198mm,325,어린이,스콜라(위즈덤하우스),"1,540"
평화는 힘이 세다,루이스 스필스베리,2018-05-30,"9,900",양장본,36,220*220mm,295,어린이,라임,155
시험을 당하거든,김길,2018-06-05,"13,500",NA,280,135*195mm,364,종교/역학,규장(규장문화사),"1,870"
국어에 답 있다,허철구,2018-06-20,"14,400",반양장본,394,152*212mm,550,인문학,알투스,"1,290"
"나답게, 마흔",야나기사와 고노미,2018-06-15,"11,700",반양장본,132,165*230mm,329,가정/요리/뷰티,반니,"3,955"
그리고 밤은 되살아난다,하라 료,2018-06-05,"11,700",반양장본,448,137*197mm,549,소설/시/희곡,비채,"1,255"
"엄마, 아빠 안녕?",조은주,2018-05-30,"21,600",양장본,48,155*215mm,363,좋은부모,생각을담는어린이,20
소예언서 어떻게 읽을 것인가 세트 - 전3권,김근주,2018-06-05,"63,900",반양장본,2124,152*225mm,4036,종교/역학,성서유니온선교회,"1,310"
소예언서 어떻게 읽을 것인가 3,김근주,2018-05-30,"34,200",반양장본,892,152*225mm,1695,종교/역학,성서유니온선교회,850
새로운 홋카이도 여행,세소코 마사유키,2018-06-30,"12,600",반양장본,164,148*210mm,307,여행,꿈의지도,600
새로운 오키나와 여행,세소코 마사유키,2018-06-30,"12,600",반양장본,164,148*210mm,307,여행,꿈의지도,260
역사의 역사,유시민,2018-06-25,"14,400",반양장본,340,152*223mm,583,역사,돌베개,"408,240"
퍼펙트 마더,폴라 데일리,2018-06-07,"13,050",반양장본,436,140*210mm,562,소설/시/희곡,위즈덤하우스,"1,590"
루돌프 슈타이너 자서전,루돌프 슈타이너,2018-06-06,"31,500",NA,562,152*223mm,787,사회과학,한국인지학출판사,790
계간 더티 the T 제12호 혁신4호 : 한국 디자인의 생태계 4 방송 타이포그래피,윤디자인그룹,2018-05-30,"13,500",NA,144,190*260mm,274,예술/대중문화,윤디자인그룹,325
세븐이브스 2,닐 스티븐슨,2018-06-16,"14,400",NA,492,127*188mm,640,소설/시/희곡,북레시피,"4,065"
처음이 어색할 뿐입니다,시미즈 에이지,2018-06-15,"11,520",반양장본,240,128*188mm,319,자기계발,위즈덤하우스,145
너 하고 싶은 거 다 해,임유끼,2018-06-15,"12,420",반양장본,276,145*155mm,414,에세이,위즈덤하우스,"8,045"
"오랜 시간, 다정한 문장",이시은,2018-06-05,"13,050",반양장본,288,136*195mm,413,에세이,위즈덤하우스,935
나는 침묵하지 않는다,오리아나 팔라치,2018-06-18,"19,800",반양장본,288,145*225mm,425,사회과학,행성B(행성비),900
명탐정에게 장미를,시로다이라 교,2018-06-08,"12,420",양장본,360,128*188mm,453,소설/시/희곡,문학동네,"1,735"
누가 어린왕자를 죽였는가,야스토미 아유미,2018-06-04,"11,700",NA,236,128*188mm,236,인문학,민들레,405
바디 북,프로파간다 편집부,2018-05-31,"8,820",NA,292,108*180mm,204,인문학,프로파간다,265
며느리를 그만두는 날,가키야 미우,2018-06-27,"12,150",반양장본,304,142*210mm,398,소설/시/희곡,레드박스,595
일본의 문학상이 된 작가들,"나쓰메 소세키,?다니자키 준이치로,?다자이 오사무,?하야시 후미코,?에도가와 란포,?이즈미 교카,?아쿠타가와 류노스케,?오다 사쿠노스케,?나오키 산주고,?야마모토 슈고로",2018-06-15,"10,800",반양장본,320,130*210mm,375,소설/시/희곡,현인,190
엄마 고향은 어디야?,노정임,2018-06-01,"10,800",양장본,32,185*300mm,331,유아,웃는돌고래,195
나이 든 반려견을 돌보는 중입니다,권혁필,2018-06-10,"10,800",반양장본,204,130*188mm,274,건강/취미/레저,팜파스,"1,315"
이스라엘 탈피오트의 비밀,제이슨 게위츠,2018-06-05,"14,400",반양장본,404,152*225mm,701,경제경영,알에이치코리아(RHK),825
아이가 좋아하는 예쁜 그림 쉽게 그리기,원아영,2018-06-08,"12,420",반양장본,176,210*228mm,548,좋은부모,알에이치코리아(RHK),"1,720"
아이가 좋아하는 멋진 그림 쉽게 그리기,원아영,2018-06-08,"12,420",반양장본,176,210*228mm,547,좋은부모,알에이치코리아(RHK),"1,665"
한국의학사,"여인석,?신규환,?이현숙,?김성수,?김영수",2018-06-01,"22,050",NA,436,152*225mm,828,역사,역사공간,600
화내서 될 일이 아닙니다,안도 ??스케,2018-06-18,"12,150",반양장본,232,142*210mm,365,자기계발,유노북스,"2,055"
읽다,김영하,2018-06-08,"10,800",반양장본,212,145*210mm,395,에세이,문학동네,"9,350"
슈퍼 스도쿠 500문제 초급 중급,오정환,2018-06-15,"5,850",반양장본,312,128*188mm,299,건강/취미/레저,보누스,"3,210"
상처 주는 엄마와 죄책감 없이 헤어지는 법,다카하시 리에,2018-06-15,"12,600",반양장본,224,128*188mm,303,인문학,동녘라이프(친구미디어),"1,640"
황해문화 99호 - 2018.여름,새얼문화재단,2018-06-01,"9,000",반양장본,392,152*223mm,549,인문학,새얼문화재단,865
코드 그린,데이나 베스 와인버그,2018-06-05,"13,500",반양장본,336,153*224mm,613,사회과학,티티,555
인간혁명의 시대,윤석만,2018-06-08,"14,400",반양장본,328,152*223mm,545,경제경영,가디언,690
민들레 Vol.117,격월간 교육전문지 『민들레』,2018-05-31,"8,550",반양장본,200,152*223mm,280,사회과학,민들레,900
웰다잉의 이해와 실천,조원규,2018-06-07,"18,000",NA,424,172*245mm,806,인문학,책과나무,90
아인슈타인의 보스,"로버트 흐로마스,?크리스토퍼 흐로마스",2018-06-15,"14,400",반양장본,347,152*224mm,645,경제경영,더난출판사,"1,940"
대학의 기업화,고부응,2018-05-25,"39,500",양장본,424,153*224mm,725,사회과학,한울(한울아카데미),135
친구가 미운 날,가사이 마리,2018-06-01,"10,800",양장본,40,210*260mm,344,유아,책읽는곰,"1,830"
사회변동의 이론과 전망,R.H. 라우어,2018-06-20,"24,000",반양장본,472,152*223mm,661,사회과학,한울(한울아카데미),60
이상한 나라의 앨리스,루이스 캐럴,2018-06-15,"10,800",양장본,208,128*187mm,323,소설/시/희곡,인디고(글담),955
도전! 쉽게 배우는 고양이 키우기,"이은선?(옮긴이),?야마모토 소우신?(감수) ",2018-06-05,"8,550",반양장본,144,150*210mm,326,어린이,재미북스(과학어린이),695
어린왕자와의 일주일,장태수,2018-06-07,"15,120",양장본,352,134*184mm,518,자기계발,프로작북스,"9,105"
서커스 나이트,요시모토 바나나,2018-06-01,"12,600",양장본,420,128*188mm,518,소설/시/희곡,민음사,"8,355"
지금 우리말글,손진호,2018-06-12,"10,800",반양장본,320,128*188mm,350,인문학,진선북스(진선출판사),"2,700"
서울 선언,김시덕,2018-06-10,"16,200",반양장본,416,140*215mm,575,인문학,열린책들,"7,330"
그래도 부동산보다 주식투자다,이동규,2018-06-08,"14,400",반양장본,264,152*225mm,463,경제경영,다온북스,"2,020"
정신질환을 어떻게 정의할 것인가,스켑틱 협회 편집부,2018-06-04,"13,500",반양장본,240,170*250mm,456,과학,바다출판사,"9,030"
저탄수화물 다이어트 레시피 145,오오바 에이코,2018-06-15,"14,220",반양장본,232,188*245mm,712,가정/요리/뷰티,루미너스,"7,435"
날마다 그림,정세영(세송이),2018-06-08,"12,150",양장본,200,133*187mm,352,예술/대중문화,나무수,"2,080"
민주주의란 무엇인가,마이클 사워드,2018-06-05,"16,200",반양장본,272,152*223mm,499,사회과학,까치,460
인문학으로 떠나는 인도여행,허경희,2018-06-05,"14,400",반양장본,328,152*223mm,465,인문학,인문산책,480
분노와 용서,마사 C. 누스바움,2018-06-04,"25,200",양장본,584,152*223mm,965,사회과학,뿌리와이파리,"2,750"
생식이 유전자를 바꾼다,"황성주,?생명과학연구원",2018-06-26,"15,300",반양장본,408,153*210mm,666,건강/취미/레저,청림출판,420
죽음을 이기는 독서,클라이브 제임스,2018-06-01,"8,820",반양장본,188,113*188mm,180,에세이,민음사,"1,575"
간을 살리는 밥상,주부의 벗사,2018-06-18,"16,200",반양장본,284,192*231mm,694,건강/취미/레저,전나무숲,475
요가 매트만큼의 세계,이아림,2018-06-20,"11,250",반양장본,224,128*188mm,246,에세이,북라이프,"15,100"
"히틀러의 모델, 미국",제임스 Q. 위트먼,2018-06-18,"13,500",반양장본,236,154*225mm,395,사회과학,마티,555
먹이는 간소하게,노석미,2018-06-15,"14,400",양장본,248,135*185mm,485,에세이,사이행성,"8,670"
로마에서 24시간 살아보기,필립 마티작,2018-06-20,"15,300",반양장본,356,150*210mm,598,역사,매일경제신문사,"2,720"
정치는 잘 모르는데요,"임진희,?김연수,?명형준,?여혜원,?장다예,?정윤주",2018-06-07,"12,600",반양장본,216,140*210mm,336,사회과학,21세기북스,"1,065"
2025 블록체인 세상 여행하기,"김현우,?아시아경제TV 블록체인연구소",2018-06-02,"16,200",NA,360,152*225mm,684,경제경영,클라우드나인,"1,990"
아이가 좋아하는 종이 오리기,쯔지 미야비,2018-05-30,"8,820",반양장본,140,174*243mm,380,유아,작은우주,"1,380"
나만의 수채화 교실,윈저,2018-06-14,"14,220",반양장본,180,190*260mm,574,예술/대중문화,도도(도서출판),"1,820"
두 도시의 산책자,장경문,2018-05-30,"11,700",반양장본,252,130*215mm,316,에세이,혜화동,205
북미의 새,존 제임스 오듀본,2018-05-30,"10,710",양장본,232,130*188mm,438,과학,그림씨,950
마르크스의 마지막 투쟁,마르셀로 무스토,2018-05-30,"18,000",반양장본,235,152*223mm,370,사회과학,산지니,645
흔들리지 않는 부동산투자의 법칙,이광수,2018-06-14,"14,400",NA,276,152*223mm,386,경제경영,메이트북스,"2,585"
대한민국 장사 천재들,차돈호,2018-06-04,"13,500",반양장본,242,152*224mm,439,경제경영,트러스트북스,425
모든 것을 제자리에,최정화,2018-05-31,"10,800",반양장본,244,145*210mm,333,소설/시/희곡,문학동네,"2,120"
설민석의 한국사 대모험 7,"설민석,?스토리박스",2018-07-16,"9,450",반양장본,204,188*257mm,572,어린이,아이휴먼,"66,900"
어느 사랑 이야기,질 바슐레,2018-06-30,"11,700",양장본,40,250*250mm,445,어린이,책빛,480
밤은 부드러워라 (반양장),프랜시스 스콧 피츠제럴드,2018-06-05,"14,850",반양장본,532,140*210mm,675,소설/시/희곡,문학동네,"4,005"
인문학적 상상력을 위한 한문강의,김영,2018-06-10,"14,400",NA,364,152*224mm,692,인문학,청아출판사,300
변화의 시대를 공부하다,"백낙청,?창비담론 아카데미",2018-06-05,"13,500",반양장본,280,153*223mm,485,사회과학,창비,750
궁금해서 밤새 읽는 일본사,김희영,2018-06-10,"14,400",반양장본,384,152*224mm,649,역사,청아출판사,360
신실크로드와 중국의 아시안 드림,톰 밀러,2018-06-11,"14,400",반양장본,312,153*220mm,565,사회과학,시그마북스,225
못생긴 여자의 역사,클로딘느 사게르,2018-06-28,"14,220",반양장본,364,140*220mm,550,사회과학,호밀밭,"4,215"
릿터 Littor 2018.6.7,릿터 편집부,2018-06-05,"9,000",반양장본,232,178*258mm,454,소설/시/희곡,민음사,"10,425"
하늘을 디디고 땅을 우러르며,홍승수,2018-06-06,"12,600",반양장본,238,148*200mm,369,과학,공존,"1,590"
코숭이 무술,이은지,2018-06-18,"11,700",양장본,48,221*241mm,374,유아,후즈갓마이테일,730
"스마트시티, 더 나은 도시를 만들다",앤서니 타운센드,2018-06-01,"17,100",NA,484,152*225mm,920,사회과학,Mid(엠아이디),825
"장자, 고뇌하는 인간과 대면하다",정용선,2018-06-11,"14,400",반양장본,288,145*210mm,448,인문학,빈빈책방,"1,805"
전한길의 성공수업,"전한길,?이상민",2018-06-20,"12,600",반양장본,288,152*223mm,385,자기계발,문이당,"1,515"
유럽 커뮤니티 탐방기,"김정현,?배수용",2018-06-11,"14,400",반양장본,344,128*188mm,370,사회과학,착한책가게,"1,005"
기도의 골방,프리실라 샤이러,2018-06-05,"10,800",반양장본,232,140*200mm,340,종교/역학,토기장이(토기장이주니어),"1,200"
코미 양은 커뮤증입니다 7,오다 토모히토,2018-06-08,"4,500",NA,192,128*188mm,192,만화,㈜소미미디어,"5,815"
더 나은 진보를 상상하라,마크 릴라,2018-06-10,"13,050",NA,160,140*210mm,208,사회과학,필로소픽,"2,025"
군주론,니콜로 마키아벨리,2018-06-05,"9,000",반양장본,196,148*210mm,331,사회과학,인물과사상사,"1,100"
딩동~ 고래 도감,김현우,2018-05-31,"11,700",반양장본,80,200*260mm,375,유아,지성사,435
어쨌거나 핑퐁,마빌,2018-05-31,"18,000",반양장본,300,180*230mm,802,만화,돌베개,505
라틴아메리카 명저 산책,서울대학교 라틴아메리카연구소,2018-05-30,"19,000",NA,320,150*220mm,416,인문학,그린비,170
"오, 필승! 월드컵 축구 대백과",김성호,2018-05-30,"11,520",반양장본,116,180*240mm,305,어린이,사계절,"1,040"
과학잡지 에피 4호,이음 편집부,2018-06-07,"10,800",반양장본,228,120*186mm,228,과학,이음,"1,470"
18세기 도시,"정병설,?김수영,?주경철",2018-06-08,"19,800",양장본,372,145*220mm,599,역사,문학동네,"5,365"
보고 듣고 말하는 호락호락 한국사 1~7 세트 (전7권 + 한눈에 보는 한국사 연표),문원림,2018-06-05,"75,600",반양장본,1464,178*238mm,2782,어린이,뭉치,85
병역거부,전쟁저항자인터내셔널 War Resisters' International,2018-06-01,"13,500",반양장본,308,152*210mm,455,사회과학,경계(도서출판),275
페미니즘 시대의 그리스도인,"송인규,?양혜원,?백소영,?정재영,?김애희,?정지영",2018-06-05,"16,200",반양장본,288,170*230mm,547,종교/역학,IVP,"1,755"
1년만 나를 사랑하기로 결심했다,숀다 라임스,2018-06-15,"14,220",반양장본,432,128*188mm,540,에세이,부키,"2,655"
1주 체험 미국 초등학교 수업 듣기,"E2K,?Lindsay Watts,?Fred Bradie,?Michelle Valcarenghi",2018-06-05,"13,500",NA,216,210*275mm,410,어린이,다락원,160
내 아들이지만 정말 너무해!,란셩지에,2018-06-08,"10,800",반양장본,168,145*210mm,295,좋은부모,예문아카이브,55
"친절은 넣어둬, 마음은 다를 테니까",토마 당상부르,2018-06-08,"11,700",양장본,152,151*216mm,399,인문학,두시의나무,780
‘나’라는 브랜드,CA 편집부,2018-06-04,"14,400",반양장본,240,140*218mm,403,자기계발,CABOOKS(CA북스),"1,445"
나는 니가 진짜로 궁금했어,"마스다 미리,?다케다 사테츠",2018-06-04,"10,800",반양장본,156,225*148mm,355,만화,이봄,"3,365"
해를 구하라!,안소정,2018-06-01,"11,520",반양장본,220,152*210mm,360,청소년,창비,"1,235"
사랑받고 사랑하고,김양재,2018-06-01,"11,700",양장본,240,150*225mm,336,종교/역학,큐티엠(QTM),"5,065"
초보 엄마.아빠를 위한 육아,Baby-MO 편집부,2018-06-15,"13,500",반양장본,224,210*297mm,794,좋은부모,스타리치북스,"1,400"
초보 엄마.아빠를 위한 임신.출산,Pre-MO 편집부,2018-06-15,"13,500",반양장본,224,210*297mm,796,좋은부모,스타리치북스,950
우리 아기 첫 그림책 세트 - 전5권,이시즈 치히로,2018-05-24,"35,100",양장본,160,180*180mm,1192,유아,엄마들이만드는책,775
자이언트 미로,아그네스 바루치,2018-05-31,"13,500",양장본,48,265*370mm,463,유아,봄봄스쿨,50
자이언트 : 숨은 그림 찾기 - 자연편,아그네스 바루치,2018-05-31,"13,500",양장본,48,265*370*mm,463,유아,봄봄스쿨,65
도시 쥐와 시골 쥐,헬렌 워드,2018-05-30,"10,800",양장본,48,282*234mm,459,유아,아라미,25
"신, 우주와 인류의 궁극적 의미",키스 워드,2018-06-01,"7,200",반양장본,108,120*180mm,145,인문학,비아,"1,275"
도덕의 궤적,마이클 셔머,2018-05-31,"45,600",NA,768,161*235mm,1459,과학,바다출판사,"3,990"
라리라라 곤충 손뜨개 인형 코바늘 패턴북,리디아 트레셀트,2018-05-23,"16,200",반양장본,128,210*235mm,512,건강/취미/레저,참돌,"1,465"
멍젤라 블로그로 셀럽되다,박가연,2018-06-10,"12,600",반양장본,256,120*188mm,320,자기계발,휴먼하우스,400
아빠와 피자놀이,윌리엄 스타이그,2018-05-01,"9,900",양장본,32,200*228mm,311,유아,비룡소,810
시간을 멈추는 법,매트 헤이그,2018-06-04,"14,220",양장본,504,127*187mm,569,소설/시/희곡,북폴리오,"17,800"
나무 집 Fun Book 2 (펀 북),앤디 그리피스,2018-06-25,"9,900",양장본,204,152*220mm,439,어린이,시공주니어,"4,940"
고양이의 주인이 되어보았습니다,아리 주인,2018-06-11,"13,500",반양장본,248,150*210mm,424,에세이,라의눈,"6,375"
